DEA,expression_type,MVI,Normalization,label
DEP,knn,div.median,0.0
SAM,bpca,TIC,0.0
SAM,Impseq,TIC,0.0
SAM,missForest,center.median,0.0
SAM,MinProb,quantiles.robust,0.0
SAM,nbavg,quantiles.robust,0.0
SAM,GMS,center.median,0.0
ROTS,MinProb,div.median,0.0
SAM,MinProb,quantiles,0.0
SAM,MinProb,center.mean,0.0
ROTS,MinDet,MBQN,0.0
SAM,min,center.median,0.0
ROTS,QRILC,MBQN,0.0
SAM,mice,quantiles.robust,0.0
SAM,QRILC,center.mean,0.0
SAM,mice,center.mean,0.0
SAM,bpca,center.median,0.0
ROTS,mice,MBQN,0.0
DEP,knn,div.mean,0.0
SAM,Impseqrob,center.median,0.0
ROTS,MinProb,MBQN,0.0
SAM,mice,quantiles,0.0
SAM,Impseq,center.median,0.0
DEP,zero,center.median,0.0
ROTS,missForest,MBQN,0.0
ROTS,GMS,MBQN,0.0
ROTS,zero,MBQN,0.0
SAM,nbavg,center.median,0.0
ROTS,Impseq,MBQN,0.0
DEP,zero,center.mean,0.0
ROTS,knn,div.mean,0.0
ROTS,Impseqrob,MBQN,0.0
ROTS,nbavg,MBQN,0.0
ROTS,QRILC,div.mean,0.0
SAM,MLE,center.median,0.0
SAM,zero,TIC,0.0
ROTS,No_MVI,MBQN,0.0
ROTS,bpca,MBQN,0.0
ROTS,SeqKNN,MBQN,0.0
ROTS,min,MBQN,0.0
ROTS,knn,MBQN,0.0
SAM,GMS,center.mean,0.0
SAM,SeqKNN,center.median,0.0
ROTS,knn,div.median,0.0
ttest,nbavg,vsn,0.0
ttest,SeqKNN,TIC,0.0
ttest,Impseqrob,TIC,0.0
ttest,GMS,TIC,0.0
ttest,min,vsn,0.0
ROTS,MLE,MBQN,0.0
DEP,zero,TIC,0.0
SAM,missForest,center.mean,0.0
ttest,Impseq,TIC,0.0
ROTS,QRILC,div.median,0.0
ttest,bpca,TIC,0.0
SAM,knn,TIC,0.0
ROTS,MinDet,div.mean,0.0
ttest,MinDet,TIC,0.0
SAM,knn,center.median,0.0
ttest,knn,TIC,0.0
SAM,nbavg,center.mean,0.0
SAM,SeqKNN,quantiles.robust,0.0
ttest,nbavg,TIC,0.0
ttest,MinProb,TIC,0.0
ttest,QRILC,TIC,0.0
SAM,MinDet,center.median,0.0
ROTS,min,div.mean,0.0
ttest,missForest,TIC,0.0
ttest,min,TIC,0.0
ttest,No_MVI,TIC,0.0
ROTS,min,div.median,0.0
SAM,min,quantiles.robust,0.0
SAM,QRILC,quantiles.robust,0.0
ROTS,MinDet,div.median,0.0
ttest,mice,TIC,0.0
SAM,MinDet,quantiles.robust,0.0
ANOVA,MinDet,quantiles,0.0
ttest,MLE,TIC,0.0
ttest,zero,TIC,0.0
SAM,zero,center.median,0.0
ANOVA,zero,quantiles,0.0
ANOVA,bpca,quantiles,0.0
ANOVA,Impseqrob,quantiles,0.0
ANOVA,Impseq,quantiles,0.0
ANOVA,nbavg,quantiles,0.0
ANOVA,MinProb,quantiles,0.0
ANOVA,QRILC,quantiles,0.0
ANOVA,min,quantiles,0.0
SAM,nbavg,quantiles,0.0
SAM,min,center.mean,0.0
SAM,bpca,center.mean,0.0
SAM,Impseqrob,center.mean,0.0
SAM,Impseq,center.mean,0.0
SAM,missForest,quantiles,0.0
ANOVA,SeqKNN,quantiles,0.0
SAM,Impseqrob,quantiles.robust,0.0
SAM,bpca,quantiles.robust,0.0
ANOVA,MLE,quantiles,0.0
ttest,MLE,vsn,0.0
ANOVA,No_MVI,quantiles,0.0
ANOVA,knn,quantiles,0.0
SAM,missForest,quantiles.robust,0.0
ANOVA,missForest,quantiles,0.0
SAM,MLE,center.mean,0.0
SAM,MLE,quantiles,0.0
SAM,knn,quantiles.robust,0.0
SAM,Impseq,quantiles.robust,0.0
ttest,No_MVI,vsn,0.0
SAM,SeqKNN,center.mean,0.0
SAM,knn,center.mean,0.0
SAM,SeqKNN,quantiles,0.0
SAM,min,quantiles,0.0
SAM,zero,quantiles,0.0
ttest,bpca,vsn,0.0
SAM,knn,quantiles,0.0
SAM,Impseq,quantiles,0.0
DEP,zero,quantiles.robust,0.0
SAM,bpca,quantiles,0.0
ttest,missForest,vsn,0.0
SAM,MinDet,center.mean,0.0
ANOVA,mice,quantiles,0.0
SAM,Impseqrob,quantiles,0.0
SAM,MinDet,quantiles,0.0
ttest,QRILC,vsn,0.0
SAM,zero,center.mean,0.0
ttest,MinProb,vsn,0.0
ANOVA,zero,quantiles.robust,0.0
ttest,MinDet,vsn,0.0
ttest,zero,vsn,0.0
ttest,GMS,vsn,0.0
ttest,Impseq,vsn,0.0
ROTS,nbavg,div.mean,0.0
ANOVA,min,quantiles.robust,0.0
ttest,Impseqrob,vsn,0.0
ROTS,missForest,div.median,0.0
ANOVA,MinDet,quantiles.robust,0.0
ROTS,nbavg,div.median,0.0
ROTS,missForest,div.mean,0.0
ANOVA,Impseq,quantiles.robust,0.0
ANOVA,Impseqrob,quantiles.robust,0.0
ttest,SeqKNN,vsn,0.0
SAM,MLE,vsn,0.0
ANOVA,nbavg,quantiles.robust,0.0
SAM,missForest,vsn,0.0
ANOVA,Impseqrob,center.median,0.0
ANOVA,MinProb,center.median,0.0
ANOVA,MinDet,center.median,0.0
ANOVA,GMS,center.median,0.0
ANOVA,bpca,quantiles.robust,0.0
ANOVA,Impseq,center.median,0.0
ANOVA,zero,center.median,0.0
ROTS,bpca,div.mean,0.0
SAM,MLE,quantiles.robust,0.0
ANOVA,Impseq,TIC,0.0
ANOVA,knn,quantiles.robust,0.0
ANOVA,nbavg,center.median,0.0
ANOVA,SeqKNN,center.median,0.0
ANOVA,bpca,center.median,0.0
ANOVA,Impseqrob,TIC,0.0
ANOVA,bpca,TIC,0.0
ANOVA,min,center.median,0.0
ANOVA,missForest,quantiles.robust,0.0
ANOVA,MLE,center.median,0.0
ANOVA,MinProb,MBQN,0.0
ANOVA,QRILC,center.median,0.0
SAM,QRILC,vsn,0.0
ANOVA,MinDet,MBQN,0.0
ANOVA,QRILC,MBQN,0.0
ANOVA,mice,MBQN,0.0
ANOVA,SeqKNN,MBQN,0.0
SAM,zero,quantiles.robust,0.0
ANOVA,No_MVI,center.median,0.0
ROTS,SeqKNN,div.median,0.0
ROTS,No_MVI,div.mean,0.0
ANOVA,SeqKNN,quantiles.robust,0.0
ANOVA,MLE,MBQN,0.0
ANOVA,missForest,MBQN,0.0
ANOVA,QRILC,quantiles.robust,0.0
ROTS,bpca,div.median,0.0
ANOVA,knn,center.median,0.0
ROTS,Impseq,div.mean,0.0
ROTS,No_MVI,div.median,0.0
ANOVA,missForest,center.median,0.0
SAM,bpca,vsn,0.0
SAM,mice,MBQN,0.0
ANOVA,mice,quantiles.robust,0.0
SAM,MinProb,MBQN,0.0
ANOVA,No_MVI,MBQN,0.0
ANOVA,mice,center.median,0.0
SAM,QRILC,MBQN,0.0
ANOVA,nbavg,TIC,0.0
ANOVA,GMS,TIC,0.0
ANOVA,GMS,MBQN,0.0
ANOVA,SeqKNN,TIC,0.0
SAM,No_MVI,vsn,0.0
SAM,No_MVI,MBQN,0.0
ANOVA,MinProb,quantiles.robust,0.0
ANOVA,nbavg,MBQN,0.0
ANOVA,zero,TIC,0.0
SAM,MinDet,vsn,0.0
SAM,GMS,MBQN,0.0
ANOVA,Impseqrob,MBQN,0.0
ANOVA,min,TIC,0.0
ANOVA,Impseq,MBQN,0.0
ANOVA,MinDet,TIC,0.0
ANOVA,zero,MBQN,0.0
ANOVA,Impseqrob,center.mean,0.0
ANOVA,MLE,TIC,0.0
ANOVA,knn,TIC,0.0
ANOVA,min,MBQN,0.0
ANOVA,bpca,center.mean,0.0
SAM,min,vsn,0.0
ANOVA,MinProb,TIC,0.0
ANOVA,No_MVI,quantiles.robust,0.0
ANOVA,QRILC,TIC,0.0
ANOVA,No_MVI,TIC,0.0
ANOVA,GMS,center.mean,0.0
ANOVA,bpca,MBQN,0.0
ANOVA,MinProb,center.mean,0.0
ANOVA,knn,MBQN,0.0
ANOVA,MinDet,center.mean,0.0
SAM,MinProb,vsn,0.0
SAM,nbavg,vsn,0.0
ANOVA,zero,center.mean,0.0
ANOVA,Impseq,center.mean,0.0
SAM,Impseqrob,MBQN,0.0
SAM,bpca,MBQN,0.0
SAM,MLE,MBQN,0.0
SAM,Impseq,MBQN,0.0
ROTS,Impseqrob,div.mean,0.0
ANOVA,nbavg,center.mean,0.0
SAM,SeqKNN,MBQN,0.0
ANOVA,QRILC,center.mean,0.0
ROTS,GMS,div.mean,0.0
ANOVA,missForest,TIC,0.0
ANOVA,min,center.mean,0.0
SAM,missForest,MBQN,0.0
SAM,knn,MBQN,0.0
ANOVA,SeqKNN,center.mean,0.0
ANOVA,MLE,center.mean,0.0
SAM,MinDet,MBQN,0.0
ANOVA,No_MVI,center.mean,0.0
SAM,mice,vsn,0.0
ROTS,Impseqrob,div.median,0.0
ROTS,SeqKNN,div.mean,0.0
ANOVA,mice,TIC,0.0
SAM,min,MBQN,0.0
ANOVA,missForest,center.mean,0.0
ROTS,mice,div.mean,0.0
SAM,nbavg,MBQN,0.0
ANOVA,knn,center.mean,0.0
ROTS,GMS,div.median,0.0
ROTS,Impseq,div.median,0.0
ANOVA,mice,center.mean,0.0
SAM,Impseq,vsn,0.0
SAM,Impseqrob,vsn,0.0
ROTS,mice,div.median,0.0
SAM,SeqKNN,vsn,0.0
SAM,GMS,vsn,0.0
ANOVA,MLE,quantiles.robust,0.0
SAM,knn,vsn,0.0
SAM,zero,MBQN,0.0
SAM,zero,vsn,0.0
ttest,knn,vsn,0.0
ttest,mice,vsn,0.0
ttest,mice,quantiles.robust,0.0
SAM,missForest,div.mean,0.0
SAM,bpca,div.mean,0.0
DEP,zero,div.median,0.0
SAM,No_MVI,div.mean,0.0
SAM,QRILC,div.mean,0.0
SAM,MinDet,div.mean,0.0
SAM,knn,div.mean,0.0
DEP,zero,div.mean,0.0
SAM,mice,div.mean,0.0
SAM,min,div.mean,0.0
SAM,MinProb,div.mean,0.0
SAM,Impseq,div.mean,0.0
SAM,zero,div.mean,0.0
SAM,GMS,div.mean,0.0
SAM,Impseqrob,div.mean,0.0
SAM,nbavg,div.mean,0.0
SAM,No_MVI,div.median,0.0
SAM,SeqKNN,div.mean,0.0
SAM,MLE,div.mean,0.0
ANOVA,zero,max,0.0
SAM,missForest,div.median,0.0
ttest,missForest,div.median,0.0
ttest,MLE,div.median,0.0
ttest,bpca,div.median,0.0
ttest,No_MVI,div.median,0.0
SAM,nbavg,div.median,0.0
SAM,bpca,div.median,0.0
SAM,knn,div.median,0.0
ttest,knn,div.median,0.0
SAM,mice,div.median,0.0
SAM,MinDet,div.median,0.0
ttest,QRILC,div.median,0.0
ttest,MinDet,div.median,0.0
SAM,QRILC,div.median,0.0
ttest,MinProb,div.median,0.0
SAM,min,div.median,0.0
ttest,min,div.median,0.0
ttest,MLE,div.mean,0.0
ttest,missForest,div.mean,0.0
SAM,GMS,div.median,0.0
ttest,bpca,div.mean,0.0
ttest,zero,div.median,0.0
ttest,nbavg,div.median,0.0
ttest,Impseqrob,div.median,0.0
ttest,Impseq,div.median,0.0
ttest,knn,div.mean,0.0
ttest,No_MVI,div.mean,0.0
ttest,GMS,div.median,0.0
ttest,SeqKNN,div.median,0.0
ttest,No_MVI,quantiles.robust,0.0
SAM,Impseq,div.median,0.0
ttest,mice,div.median,0.0
ANOVA,nbavg,vsn,0.0
ANOVA,zero,vsn,0.0
SAM,Impseqrob,div.median,0.0
SAM,zero,div.median,0.0
ttest,QRILC,div.mean,0.0
SAM,SeqKNN,div.median,0.0
ttest,MinDet,div.mean,0.0
ANOVA,min,vsn,0.0
ttest,MinProb,div.mean,0.0
SAM,MinProb,div.median,0.0
ttest,min,div.mean,0.0
SAM,MLE,div.median,0.0
ttest,Impseq,div.mean,0.0
ttest,zero,div.mean,0.0
ttest,Impseqrob,div.mean,0.0
ttest,nbavg,div.mean,0.0
ttest,SeqKNN,div.mean,0.0
ttest,mice,div.mean,0.0
ANOVA,zero,div.median,0.0
ttest,GMS,div.mean,0.0
ANOVA,zero,div.mean,0.0
ANOVA,missForest,sum,0.0
ANOVA,No_MVI,sum,0.0
ANOVA,No_MVI,max,0.0
ANOVA,QRILC,max,0.0
ANOVA,knn,sum,0.0
ANOVA,bpca,sum,0.0
ANOVA,MinProb,sum,0.0
ANOVA,MinDet,max,0.0
ANOVA,bpca,max,0.0
ANOVA,min,sum,0.0
ANOVA,min,max,0.0
ANOVA,missForest,max,0.0
ANOVA,zero,sum,0.0
ANOVA,nbavg,sum,0.0
ANOVA,MinDet,sum,0.0
ANOVA,nbavg,max,0.0
ANOVA,MinProb,max,0.0
ANOVA,QRILC,sum,0.0
ANOVA,No_MVI,vsn,0.0
ANOVA,missForest,vsn,0.0
ANOVA,mice,max,0.0
ANOVA,Impseq,max,0.0
ANOVA,knn,vsn,0.0
ANOVA,mice,sum,0.0
ANOVA,bpca,vsn,0.0
ANOVA,SeqKNN,sum,0.0
ANOVA,Impseqrob,max,0.0
ANOVA,QRILC,vsn,0.0
ANOVA,MinDet,vsn,0.0
ANOVA,MinProb,vsn,0.0
ANOVA,GMS,sum,0.0
ANOVA,GMS,max,0.0
ANOVA,SeqKNN,max,0.0
ANOVA,missForest,div.median,0.0
ANOVA,Impseq,vsn,0.0
ANOVA,bpca,div.median,0.0
ANOVA,No_MVI,div.median,0.0
ANOVA,knn,div.median,0.0
ANOVA,Impseqrob,vsn,0.0
ANOVA,SeqKNN,vsn,0.0
ANOVA,GMS,vsn,0.0
ANOVA,QRILC,div.median,0.0
ANOVA,min,div.median,0.0
ANOVA,No_MVI,div.mean,0.0
ANOVA,MinDet,div.median,0.0
ANOVA,nbavg,div.median,0.0
ANOVA,missForest,div.mean,0.0
ANOVA,MinProb,div.median,0.0
ANOVA,bpca,div.mean,0.0
ANOVA,knn,max,0.0
ANOVA,QRILC,div.mean,0.0
ANOVA,knn,div.mean,0.0
ANOVA,Impseq,div.median,0.0
ANOVA,MLE,sum,0.0
ANOVA,min,div.mean,0.0
ANOVA,MinDet,div.mean,0.0
ANOVA,mice,div.median,0.0
ANOVA,MLE,max,0.0
ANOVA,nbavg,div.mean,0.0
ANOVA,MinProb,div.mean,0.0
ANOVA,Impseqrob,div.median,0.0
ANOVA,SeqKNN,div.median,0.0
ANOVA,MLE,vsn,0.0
ANOVA,GMS,div.median,0.0
ANOVA,mice,div.mean,0.0
ANOVA,Impseq,div.mean,0.0
proDA,missForest,quantiles.robust,0.0
ANOVA,Impseqrob,div.mean,0.0
ANOVA,mice,vsn,0.0
DEP,GMS,quantiles,0.0
limma,GMS,quantiles,0.0
ANOVA,GMS,div.mean,0.0
proDA,nbavg,quantiles.robust,0.0
proDA,bpca,quantiles.robust,0.0
proDA,Impseq,quantiles.robust,0.0
proDA,No_MVI,quantiles.robust,0.0
ANOVA,SeqKNN,div.mean,0.0
proDA,SeqKNN,quantiles.robust,0.0
proDA,Impseqrob,quantiles.robust,0.0
proDA,MinDet,quantiles.robust,0.0
proDA,MinProb,quantiles.robust,0.0
proDA,QRILC,quantiles.robust,0.0
proDA,min,quantiles.robust,0.0
proDA,zero,quantiles.robust,0.0
proDA,knn,quantiles.robust,0.0
proDA,mice,quantiles.robust,0.0
ROTS,GMS,quantiles,0.0
ttest,GMS,quantiles,0.0
ANOVA,MLE,div.median,0.0
ANOVA,MLE,div.mean,0.0
proDA,Impseq,quantiles,0.0
proDA,bpca,quantiles,0.0
proDA,Impseqrob,quantiles,0.0
ANOVA,GMS,quantiles,0.0
proDA,SeqKNN,quantiles,0.0
proDA,QRILC,quantiles,0.0
proDA,missForest,quantiles,0.0
proDA,zero,quantiles,0.0
proDA,No_MVI,quantiles,0.0
proDA,MinProb,quantiles,0.0
proDA,MLE,quantiles,0.0
proDA,mice,quantiles,0.0
proDA,MinDet,quantiles,0.0
proDA,nbavg,quantiles,0.0
proDA,knn,quantiles,0.0
proDA,min,quantiles,0.0
limma,GMS,quantiles.robust,0.0
DEP,GMS,quantiles.robust,0.0
ROTS,GMS,quantiles.robust,0.0
ttest,GMS,quantiles.robust,0.0
ANOVA,GMS,quantiles.robust,0.0
SAM,GMS,quantiles,0.0
proDA,GMS,quantiles,0.0
proDA,zero,vsn,0.0
proDA,nbavg,vsn,0.0
SAM,GMS,quantiles.robust,0.0
proDA,min,vsn,0.0
proDA,GMS,quantiles.robust,0.0
proDA,MLE,quantiles.robust,0.0
limma,Impseq,sum,0.0
limma,Impseqrob,sum,0.0
ttest,Impseq,sum,0.0
ttest,Impseqrob,sum,0.0
DEP,Impseq,sum,0.0
DEP,Impseqrob,sum,0.0
proDA,missForest,vsn,0.0
proDA,No_MVI,vsn,0.0
proDA,MLE,vsn,0.0
proDA,bpca,vsn,0.0
ANOVA,Impseq,sum,0.0
proDA,QRILC,vsn,0.0
ANOVA,Impseqrob,sum,0.0
proDA,MinProb,vsn,0.0
proDA,Impseq,vsn,0.0
proDA,MinDet,vsn,0.0
proDA,GMS,vsn,0.0
proDA,knn,vsn,0.0
proDA,Impseqrob,vsn,0.0
proDA,SeqKNN,vsn,0.0
proDA,mice,vsn,0.0
proDA,MLE,sum,0.0
SAM,Impseq,sum,0.0
proDA,missForest,max,0.0
SAM,Impseqrob,sum,0.0
proDA,knn,max,0.0
proDA,MLE,max,0.0
proDA,QRILC,max,0.0
proDA,bpca,max,0.0
proDA,MinDet,max,0.0
proDA,No_MVI,max,0.0
proDA,MinProb,max,0.0
proDA,GMS,sum,0.0
proDA,nbavg,max,0.0
proDA,GMS,max,0.0
ROTS,Impseq,sum,0.0
proDA,min,max,0.0
proDA,mice,max,0.0
ROTS,Impseqrob,sum,0.0
proDA,Impseq,max,0.0
proDA,zero,max,0.0
proDA,Impseqrob,max,0.0
proDA,SeqKNN,max,0.0
proDA,missForest,sum,0.0
proDA,No_MVI,sum,0.0
proDA,bpca,sum,0.0
proDA,knn,sum,0.0
proDA,QRILC,sum,0.0
proDA,MinDet,sum,0.0
proDA,MinProb,sum,0.0
proDA,min,sum,0.0
proDA,zero,sum,0.0
proDA,nbavg,sum,0.0
proDA,mice,sum,0.0
proDA,Impseq,sum,0.0
proDA,Impseqrob,sum,0.0
proDA,SeqKNN,sum,0.0
